2016,Durango,Violaci�n simple,Violaci�n simple,15,12,18,15,19,10,20
2016,Durango,Violaci�n equiparada,Violaci�n equiparada,0,0,0,0,0,0,0
2016,Durango,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,13,5,18,13,16,12,29
2016,Guanajuato,Abuso sexual,Abuso sexual,59,69,81,85,106,74,80
2016,Guanajuato,Acoso sexual,Acoso sexual,13,11,9,23,24,19,9
2016,Guanajuato,Hostigamiento sexual,Hostigamiento sexual,1,0,1,3,1,1,1
2016,Guanajuato,Violaci�n simple,Violaci�n simple,45,56,43,36,36,32,33
2016,Guanajuato,Violaci�n equiparada,Violaci�n equiparada,3,2,8,4,2,3,1
2016,Guanajuato,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0
2016,Guerrero,Abuso sexual,Abuso sexual,17,17,19,25,19,18,19
2016,Guerrero,Acoso sexual,Acoso sexual,1,0,0,1,2,1,0
2016,Guerrero,Hostigamiento sexual,Hostigamiento sexual,0,1,0,1,1,0,1
2016,Guerrero,Violaci�n simple,Violaci�n simple,15,20,14,32,17,23,10
2016,Guerrero,Violaci�n equiparada,Violaci�n equiparada,3,6,9,10,11,9,3
2016,Guerrero,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,8,7,7,8,8,7
2016,Hidalgo,Abuso sexual,Abuso sexual,19,23,20,12,26,33,23
2016,Hidalgo,Acoso sexual,Acoso sexual,6,0,1,0,0,0,0
2016,Hidalgo,Hostigamiento sexual,Hostigamiento sexual,36,0,3,0,4,1,2
2016,Hidalgo,Violaci�n simple,Violaci�n simple,37,44,20,4,54,51,23
2016,Hidalgo,Violaci�n equiparada,Violaci�n equiparada,5,0,0,0,0,0,0
2016,Hidalgo,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,10,5,6,3,4,5,1
2016,Jalisco,Abuso sexual,Abuso sexual,147,140,168,238,226,208,146
2016,Jalisco,Acoso sexual,Acoso sexual,30,21,24,26,23,5,2
2016,Jalisco,Hostigamiento sexual,Hostigamiento sexual,1,0,1,0,2,22,17
2016,Jalisco,Violaci�n simple,Violaci�n simple,28,30,36,45,56,44,38
2016,Jalisco,Violaci�n equiparada,Violaci�n equiparada,0,1,1,0,0,0,2
2016,Jalisco,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,20,13,17,0,21,17,29
2016,Mexico,Abuso sexual,Abuso sexual,90,112,110,149,177,153,121
2016,Mexico,Acoso sexual,Acoso sexual,12,8,17,16,17,1,19
